"Feature","Importance_Model_1","Importance_Model_2","Importance_Model_3","Importance_Model_4","Importance_Model_5","Importance_Model_6","Importance_Model_7","Importance_Model_8","Importance_Model_9","Importance_Model_10","Importance_Model_11","Importance_Model_12","Importance_Model_13","Importance_Model_14","Importance_Model_15","Mean_Importance"
"t__d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp001064145",0.307511030342748,0.129667516285796,0.110716291206212,0.12562976100078,0.444398173502884,0.222497418906837,0.141942187459499,0.126721923536979,0.169840257750095,0.224047159988748,0.347880990314604,0.134053570333188,0.0625811606822823,0.147043287121696,0.203817219906519,0.193223196555924
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825",0.301063373022458,0.0932559049805688,0.0590083407872475,0.147624707138801,0.745229853311302,0.45903485264055,0.106838314674809,0.274450003249064,0.0912198412229441,0.107940609042709,0.762132080368217,0.436216145592128,0.0469556779008006,0.410188464976052,0.134815217849893,0.278398225783836
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp017936685",0.176120615514523,0.0369351056201514,0.167623642684435,0.0813872592567196,0.628566560110838,0.544564397637066,0.137921431245003,0.17306375276044,0.0513900558473494,0.140206920804322,0.364007338073681,0.401377411197386,0.108352539244029,0.162873152000362,0.0398835274008042,0.214284913959807
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900541585",0.100511802943372,0.0822236218882444,0.115803640603169,0.153324110391851,0.215323118568298,0.308234957815881,0.0753053967074769,0.0837280644528895,0.105134592312359,0.0788726456658149,0.365894193158457,0.164316435608198,0.120064556580247,0.294940809004273,0.0812052013214891,0.156325543134801
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900549305",0.291281547896735,0.0659293698214375,0.126110451778233,0.348551975889861,0.594942591553067,0.756260027968112,0.104422371044531,0.119681007964388,0.167348049046218,0.125087183065042,0.636132935978216,0.431105987734534,0.0937403749390606,0.386784639293024,0.158504523679658,0.293725535843474
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900553175",0.256226298565079,0.0291041226279309,0.112237301840311,0.229709211534602,0.337150089324758,0.426564493046966,0.22190998046871,0.119312596413037,0.207966973662461,0.0848836320935568,0.487249517931033,0.798474730178933,0.0738577622614996,0.331921485425984,0.182869007305213,0.259962480178671
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900760675",0.112601761058709,0.0184575718123889,0.0896381760158955,0.218383832017157,0.514156097924713,0.290625504915027,0.0626936961761164,0.275577442530935,0.0978848481480592,0.124674185195232,0.416560657244507,0.303382478742168,0.088257037442113,0.175975795564868,0.0906883653191888,0.191970496673805
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp902388705",0.195627025562105,0.0294289892669784,0.13949829340286,0.227632333327435,0.337768788252115,0.29404407404711,0.093763275235252,0.223085638933158,0.116476306280364,0.118343296762233,0.372704416928723,0.239418230830367,0.0653803335221707,0.358529296919186,0.0499432433284128,0.190776236173231
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp905214725",0.118209823147906,0.0608477241237162,0.1215707407584,0.112248447878501,0.354345199419465,0.297647403687682,0.0366121289439835,0.162850687886244,0.0202090038914751,0.044573597673556,0.521385346117375,0.198422223038846,0.103226162836827,0.0736620138893233,0.06781397886679,0.152908298810673
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910575495",0.292360080365932,0.141605403093132,0.184117936700781,0.234055204635048,0.417001055517963,0.323960554150188,0.151492000843224,0.207029893630048,0.121913301429609,0.082213114177725,0.487838690522084,0.157495459119962,0.126823487709771,0.195716386263238,0.107911166503384,0.215435582310806
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910576555",0.0803496336291828,0.0670458150585924,0.142766960161478,0.15909237226183,0.512696426913832,0.501117036897743,0.0555404835389363,0.1332821735957,0.127306192415517,0.0442395429806107,0.374265530641849,0.29833260922444,0.057467340535524,0.210896823324461,0.189910451891191,0.196953959538059
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910577475",0.120319910937139,0.102938387953655,0.272934737474013,0.31168396288198,0.941080787078131,0.610749707791042,0.0552978296554045,0.166056995413761,0.187492193676247,0.152263822051421,0.762349148650161,0.3455996547944,0.199573354383333,0.445892244059109,0.0661382656442025,0.316024733496267
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910580175",0.105054036109416,0.118349641209734,0.130202579367032,0.0945630007899434,0.532349087226123,0.346268973575774,0.113174923427831,0.162699002304983,0.169025884999136,0.190500509550663,0.466608528586536,0.332826244588745,0.0693994019150726,0.154281591881702,0.0291030341982559,0.200960429315396
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910586375",0.14841301712729,0.108591484658018,0.100725305754906,0.230245943507209,0.315696905863555,0.364901784365215,0.0267089448531942,0.150682584971983,0.0538474066779097,0.0932994619867343,0.398903113144353,0.183854326938398,0.094992738086698,0.136411829330459,0.106151002359187,0.167561723308341
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910587675",0.202084988293106,0.039582122760735,0.0532918982946114,0.160698029390392,0.281703494322911,0.290501114970555,0.162592541961227,0.0895513161247448,0.203648703008946,0.091898849133107,0.338308179708593,0.129365070152238,0.115614511829213,0.0930097434261761,0.058459926566506,0.154020699329537
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes stercoravium",0.0586555976345917,0.0712437745965553,0.221540340482896,0.18574568402963,0.665745669995583,0.36556355760114,0.117676444373719,0.113669633367246,0.104365203324352,0.0713510538218017,0.396671273080019,0.356553897462834,0.0640853686349981,0.119024656927735,0.1120249217937,0.201594471808453
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes stercorigallinarum",0.0571200504475655,0.0448356819136744,0.070481860724958,0.209454617787867,0.522804359286115,0.336302782367015,0.0772018987242285,0.0976594133784692,0.0926973952118123,0.103706705521614,0.263034213938867,0.219646116809638,0.073326688660276,0.132575252701838,0.119096783625482,0.161329588073295
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__RGIG1874",0.131533163221596,0.155576810068067,0.11559898380859,0.337921578399139,0.52764034080912,0.306204581145612,0.105565430382382,0.175395564335632,0.205299020414763,0.126705232325332,0.3949289826014,0.0999244165846904,0.0642009568821168,0.221360542883053,0.113873416208631,0.205448601338008
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__RGIG1874;s__RGIG1874 sp017415005",0.113759698784799,0.171362259202039,0.103898147654956,0.327902886474562,0.389688424674738,0.354034463447919,0.0886624896062812,0.133411418939604,0.148699027149812,0.0804593534767033,0.313341967566857,0.0774347269581543,0.0859306757528031,0.172099506607884,0.0734302998512007,0.175607689743221
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter gallistercoris",0.11369660135722,0.0365219958792645,0.0357783807797459,0.158502066894689,0.538812381942405,0.234943860864048,0.0949646787861079,0.0827815277755986,0.0555085266450161,0.0470070244156009,0.322636850268034,0.143732229956615,0.0440986941617695,0.142173058985311,0.0941010659025868,0.143017262974268
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops_A",0.141120387928237,0.0915112803257227,0.096087273146943,0.100217518935663,0.589087825460145,0.392353296883965,0.123484285691619,0.062343535123791,0.0714089790589448,0.093623654427795,0.381031256260452,0.567899315991042,0.0583997562154899,0.103354314499913,0.115518101767817,0.199162718781169
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides",0.237284808543853,0.139632300793317,0.107648470817888,0.149264043042551,0.817103111429587,0.450159258357676,0.163326834923362,0.174777543886612,0.0883436123990422,0.126434236621206,0.576089122412461,0.235732270715937,0.126194782352139,0.12946267659942,0.27068841803108,0.252809432728409
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis_A",0.0842109234649856,0.253120726787863,0.124905548409774,0.194620862660929,0.377930335762482,0.269035087919568,0.134891053825614,0.113678608313172,0.0906638038262015,0.100682233571165,0.635653303416655,0.294474769195192,0.0399209742464356,0.0821154494350446,0.205382771741203,0.200085763505086
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae",0.285511920357003,0.0472011427942887,0.162491343136952,0.152860548674315,0.420614234688939,0.331933872186846,0.169709301234837,0.137791931055723,0.0958575908798644,0.147554754749746,0.548598673304174,0.182544967334228,0.14313135450489,0.115240882723073,0.231164079438135,0.211480439804201
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp011038785",0.168513453710283,0.162012785246674,0.0764074258634432,0.11458390993017,0.472579824843854,0.181635403138193,0.0885352552032428,0.219941502147397,0.087333372890372,0.0734760757794561,0.402582646760895,0.170030779934011,0.0662608202078379,0.2060777230078,0.129904288196586,0.174658351124014
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella forsythia",0.192648307725074,0.11814548244157,0.112437497600315,0.125089259874496,0.679554441815362,0.393372550595633,0.392697830558876,0.109376461806416,0.198127894090349,0.246769667472443,0.475382031918831,0.352862279985955,0.104522517275727,0.324100789047314,0.326930528905585,0.276801169407597
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1757",0.139381520854531,0.141965671855023,0.14669294919145,0.237173113422039,0.355253543508183,0.266718448767471,0.178573493523422,0.0722067238968717,0.120461664221754,0.263505773644647,0.562198446133871,0.340835494507176,0.101885896459751,0.155228658524659,0.153703912238683,0.215719020716636
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515",0.166629699822965,0.0469356975671644,0.0966805686887795,0.246925332309676,0.426488644116279,0.237484557039571,0.117545692668259,0.167676700165128,0.165020074114477,0.070868608275188,0.190460348740123,0.424982285180932,0.103394821202069,0.0634625705828698,0.0987904091268075,0.174889733973353
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000434935",0.0948392821415359,0.0537852447429044,0.0958145023849468,0.202088548378423,0.232288177481856,0.158530892054707,0.0472563106083268,0.0332350666867017,0.0301372748589742,0.0835318587270168,0.239422372359794,0.162599016570159,0.0278627706907282,0.0855471108514761,0.208151820243015,0.117006016585371
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900545245",0.204114114033127,0.0428044675423143,0.0529035518688546,0.122291250156375,0.528617119365261,0.268951026220787,0.133551759587715,0.0263739082267038,0.174050750083751,0.0856227295158747,0.298560901954227,0.273676461558693,0.0539836041564838,0.224585699242337,0.136075513618295,0.17507752380872
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900771005",0.174371196583705,0.0694273357138231,0.244948204361213,0.239301421582366,0.534470130552016,0.569208984605327,0.147822969281022,0.102847742049133,0.200744153638951,0.124594305879987,0.387073368169399,0.291191324622719,0.10367729356501,0.158079111988626,0.230916582224437,0.238578274987849
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia",0.106530543238863,0.0520419274332284,0.0739452886549894,0.0716826623221752,0.280098070817323,0.390392906621472,0.106194352789743,0.125560305026018,0.0918242913455282,0.154296151986958,0.33214731819388,0.155081834711699,0.0499002708917756,0.122574316277051,0.107413173203009,0.147978894234248
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella",0.0998532006244351,0.200190828699197,0.122616168685541,0.17352720719077,0.569189558705808,0.379380388262053,0.0887589132421551,0.10090603076966,0.12804301941337,0.13777126348667,0.292219751538551,0.243766104371604,0.0963903234705665,0.121450915438245,0.131812773984287,0.192391763192194
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189",0.13125429916351,0.121942010273956,0.0738578375455642,0.265503691532059,0.725388145871142,0.300939471087383,0.128416580975849,0.0880177133248708,0.0719831753803476,0.114500087791256,0.645870024856921,0.270551174065082,0.0778264752890666,0.169147364041075,0.264699824129331,0.229993191688494
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Confluentibacter",0.154470199892683,0.137101231134931,0.144870573444504,0.21564036328835,0.49868714283092,0.283945660600582,0.204068608428968,0.0767747498729229,0.143063594850428,0.160809920273932,0.481681007912103,0.38902058523405,0.0782687605250749,0.164825548098347,0.165343046270277,0.219904732843871
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Confluentibacter;s__Confluentibacter sp003258355",0.106011336774117,0.121775238050801,0.140310585452791,0.174189615704009,0.346155159958311,0.263821274437527,0.199517370711805,0.0637281853155771,0.170048901668757,0.176737508751726,0.137010164658891,0.181494253527132,0.027435654955589,0.242420789485027,0.179221645191853,0.168658512309594
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__Merdimorpha;s__Merdimorpha sp003150615",0.0703969226133689,0.10689017110072,0.0447997424452071,0.117636474755886,0.450227521689118,0.344252472075603,0.146718773021342,0.0852627671388921,0.0845875494592312,0.089547848395409,0.360966011367559,0.193995321895817,0.11883140731118,0.105090587030614,0.226827140420401,0.16973538071469
"t__d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella",0.146817166661035,0.169491586902211,0.220303413486114,0.330522398040309,0.551712835846565,0.576374721771142,0.197534964850228,0.178004876031618,0.335968974528808,0.14070558808489,0.441344944120997,0.357062027156554,0.116105124227412,0.169902636383668,0.240033071062018,0.278125621943571
"t__d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Limenecus",0.0616569076676041,0.0275476546197771,0.0915768765213403,0.091109796503318,0.293671777646889,0.21616999937341,0.0719650339995675,0.0809044876660379,0.0703886429004869,0.0225968875233095,0.319304094408598,0.0580196988202903,0.0534964749160759,0.107743551967075,0.0564510652079329,0.108173529982781
"t__d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp905211505",0.0908972618474372,0.040986961418661,0.10106798802417,0.0641478053211451,0.327290051294192,0.270091265326216,0.0659996116093405,0.0483222825305237,0.108175523770045,0.0497279403832861,0.259565818454492,0.240788082651026,0.133589801345223,0.0778770011559287,0.0475706595293205,0.128406536977401
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercoravium",0.102971014006556,0.064768756381517,0.245142296534909,0.186436909441513,0.27864965567405,0.293080609338867,0.1176607380958,0.109335682483269,0.132964079125479,0.0916036535545578,0.159995106746148,0.187850180151518,0.0444513563794783,0.256293539361224,0.273920493087886,0.169674938024185
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259",0.120922451480808,0.0882491006784213,0.186482736609709,0.241250249612861,0.290982171451805,0.428122305894855,0.244183520651417,0.129813821966317,0.146410074941287,0.20271823666971,0.348157573308806,0.193427307937631,0.161286464178947,0.284527762397659,0.173726434074306,0.216017347456969
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS693",0.0631077675160669,0.0671682901527824,0.0913922580499216,0.0383852977769301,0.272319614522223,0.0943809274899915,0.0175455273363436,0.0229779485544687,0.0106714774893572,0.0221909942179167,0.168547493188079,0.0423230822651777,0.0472482589588084,0.0323155489414856,0.0638638347796338,0.0702958880826124
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS693;s__UMGS693 sp900544555",0.0495199376990388,0.0638876105287023,0.167217224168242,0.0341747349650981,0.269629703154912,0.089564979170503,0.0695963921299359,0.06056711044908,0.0808461286301334,0.0454104131133814,0.123370800460811,0.0608489426234044,0.07203194438213,0.0303756079727654,0.044826408866462,0.0841245292209733
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__UBA10677;s__UBA10677 sp900543755",0.0492372590022358,0.048972686736367,0.0659069954774573,0.0902132835113004,0.355312451203547,0.19107975098978,0.0694109945156239,0.0323514854890817,0.0108657557216084,0.0164054850111027,0.269994328109748,0.0532051627245456,0.0311015370463882,0.0309827699014171,0.0136767695508518,0.088581114332737
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella",0.138519802223045,0.0668126900826582,0.179766389323606,0.174074776912176,0.566312105581651,0.374678315021066,0.102106805983569,0.0779393898505183,0.245144724728719,0.114226919585234,0.299769014807859,0.448207503833143,0.141551599056591,0.180990589809549,0.22401752990044,0.222274543779988
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella hongkongensis",0.104630602196581,0.105162826313641,0.0925743710787946,0.134463063177153,0.224718286260249,0.267175901129467,0.0358683248672263,0.165412419789196,0.0722452494837179,0.17084047035878,0.411394598715116,0.0980415052091005,0.069272368367855,0.211473710374749,0.281322650832545,0.162973089876945
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QAND01;g__UMGS1975;s__UMGS1975 sp900751745",0.0818837341269477,0.115375868824764,0.172086520403209,0.122413480150505,0.274492770623785,0.318522650672238,0.170366941049979,0.133037930249244,0.0505874506751335,0.222121974870068,0.443869644433392,0.174617939017629,0.0763186971714634,0.18090943209664,0.139132495135412,0.178382501966694
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens",0.204752356347679,0.126749496721284,0.194598435681754,0.243557187426103,0.650753798446488,0.360843031467389,0.13916981730902,0.112141633648893,0.203146676610367,0.184045160503634,0.497853567127217,0.397489815181326,0.105265010155264,0.284256022141368,0.214445360464083,0.261271157948791
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi",0.274064125938373,0.246206020694014,0.19991725272104,0.118525478227987,0.734190631292976,0.584423931308292,0.228947098586292,0.20793501576016,0.121528258919424,0.183405384359222,0.417489218144291,0.22382210626339,0.150844878086011,0.308160324762428,0.311220590847409,0.28737868772742
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum",0.277183809851851,0.375501537325248,0.81271568995204,0.288067085174254,0.690514670828126,0.548194093582981,0.271811907600117,0.436238544934731,0.250285540667138,0.216989656916036,0.599007751758998,0.191636816868431,0.321365970790651,0.316439078200305,0.553783239845188,0.40998235961974
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola",0.389560755213668,0.0896818122420144,0.318460806027371,0.263633141750575,0.791579219340426,0.507509060380445,0.135805907703413,0.155156814886255,0.532095074013694,0.247496305510366,0.373368485027795,0.271688242708987,0.309435944729125,0.258753240776925,0.212542805033695,0.32378450768965
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp004557645",0.348558636150995,0.160822596680078,0.298027107129159,0.23020485225549,1,0.37714442823598,0.156544821694459,0.22090663646318,0.129546382062716,0.245141069056892,0.450951634939411,0.390219336644603,0.151380416446847,0.275970648687119,0.294783578929879,0.315346809691787
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp905212195",0.31851831602318,0.132539028049197,0.173305672950684,0.187420773793821,0.568515136789019,0.3064258143361,0.240518140081064,0.247388611737565,0.0889898567813382,0.132458068329465,0.248981144485406,0.28443532256106,0.122997735602659,0.306246515895775,0.218560460184387,0.238486706506715
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira sp905201505",0.0859086050103,0.0348088216354294,0.0907732664717121,0.0807622972105442,0.560638177377768,0.423480985117798,0.0939783954475971,0.0408528474361397,0.0300537215513556,0.106877122018936,0.380481292720378,0.18905406540654,0.0379771776812441,0.0929906650716756,0.0244025404902262,0.151535998709843
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Niameybacter;s__Niameybacter stercoravium",0.103371352582169,0.159620239784879,0.224291257070607,0.179128298050372,0.703992115639287,0.130433624846358,0.142377575455026,0.129438795016094,0.142588271085424,0.111251996326279,0.308996947051274,0.166040137665414,0.021327459139629,0.176910060024015,0.168119984181269,0.191192540927873
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403255",0.27183085283035,0.162813987114232,0.288779953327477,0.156542974593132,0.569611969541463,0.416289891521536,0.212445819642643,0.17712064043625,0.131965206254665,0.188901325916966,0.483611525908867,0.368792198971922,0.182011208415129,0.185354865152978,0.29725817203959,0.272888706111147
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp009911185",0.195342548277001,0.217841201230022,0.225946536028749,0.23092669443644,0.722225374021198,0.490601847556585,0.1469704110016,0.143462456648007,0.183505771857114,0.195931630050487,0.38642823133721,0.474759951461387,0.203014947675868,0.15560764695132,0.40749709774741,0.292004156418693
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp910575035",0.138860085455068,0.0825387424849325,0.0944588709376764,0.0932348965841404,0.449916623481123,0.269482680234041,0.129378698167999,0.0870999195208507,0.0889451767637417,0.0950299698383526,0.342459708101064,0.174714178363545,0.17422698930195,0.164586717084569,0.255735041947265,0.176044553217755
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69",0.140704354538769,0.196707773630738,0.0854734359034214,0.168637998793647,0.451274203746115,0.387623716050476,0.136203238354201,0.0917935575020738,0.112175729994933,0.12097442979581,0.444834702187861,0.176473989212819,0.127700334022104,0.0501714240587519,0.145401706251938,0.189076706269577
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp002474415",0.0917616399648113,0.04284065293198,0.12721852439121,0.120485180555564,0.399296847806055,0.269311954515996,0.0937328436806927,0.0604648598796375,0.0346002057117411,0.0702525705753838,0.485501423013752,0.182500572115037,0.0284808625418649,0.0404097773795207,0.0816862201446902,0.141902942347196
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900552085",0.0676742294284837,0.0467649235491337,0.0444258391228011,0.160167410606721,0.525163131096218,0.314291248194262,0.0831506003791095,0.103703125654348,0.0766017139130319,0.107596488576785,0.422055906377421,0.114824741914112,0.0368598790227304,0.0750695901802749,0.134519628163957,0.154191230411959
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp001940315",0.100314273101577,0.0359989207451694,0.117633218098633,0.109690436454949,0.647801185122892,0.449273495221434,0.0838254755795437,0.0675056931358196,0.0764388595355355,0.135979347658393,0.345616996381928,0.246666516025218,0.11197830672896,0.071969953554215,0.108074595460891,0.180584484853677
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp018918155",0.155650587037538,0.0344925541213975,0.107821487948268,0.0938662511345833,0.540879680094531,0.387627006994652,0.0967325542016265,0.0846802306189954,0.096769737747441,0.208143888858706,0.395578240757956,0.19918348638187,0.0605308309822802,0.124419273092808,0.245802617188261,0.188811895144061
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp905215045",0.156114353889524,0.0373170377162944,0.265447524821491,0.170252459674087,0.633558389905453,0.418443452911085,0.166247519508893,0.148622013615488,0.113125949924049,0.127689475242095,0.466094275411875,0.2697538091455,0.10321310289928,0.180888967358291,0.255471145975714,0.234149298533275
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus faecipullorum",0.432293599766534,0.276622459981998,0.100748525928566,0.0540071877712026,0.447901802312378,0.387492960095526,0.0658154277013185,0.120071620539134,0.18548099361675,0.231572636329158,0.298704965113141,0.28782088791504,0.0720891093239314,0.170130758494301,0.158628056552174,0.219292066096077
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis",0.153562190300186,0.0683483860967124,0.229228389887332,0.0982440177843879,0.526956567944735,0.254118753443884,0.108600603165371,0.0739844100025404,0.0957764451114125,0.0630416610710469,0.40098349510619,0.198798346002693,0.0441816168020353,0.143984425987352,0.164290295462035,0.174939973611194
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900751995",0.182216155874426,0.0838422088329812,0.134320350860816,0.131859632943404,0.561016706994815,0.350828707220251,0.0506815764813131,0.0674225892002186,0.116600861988858,0.0507569626044966,0.434277063019997,0.172149436151785,0.0687094412270785,0.0892071208639068,0.219162621799896,0.180870095737616
